419.071461070782,707.4944568800522,1.350995026123496,2.6491965612676305,0.4270742987374472,0.26335768059629,0.6166554189162167;176.63484213200923,742.109885761536,1.2276386876323426,-0.4240900606857257,0.44563015073681367,0.40266636299989034,0.9035886874667566
311.5475848004603,1423.5018218309383,0.4899994990914183,2.72094918315686,0.5609051838593248,0.19852184773949902,0.3539312052236058;78.96632418315805,1422.9442714319491,0.10156173113305163,-0.40935039655110395,0.3542327033843872,0.23594364402575496,0.6660696253381391
405.0932042184866,1413.1302929666463,0.2768399433197226,-2.146210066271198,0.2421220946260921,0.13821083603590958,0.5708311595823086;134.50028933426162,1409.420783218766,0.9776962178052578,0.9952289604430862,0.18772150535919357,0.15720341010590788,0.8374288806448085
349.98883222754426,1473.9931428999255,0.7350531094491628,2.1619182917894717,0.4231223188142633,0.30621190225793354,0.7236959352937145;345.1559067131849,1446.4644035025542,0.16108381797051224,-1.0827491359374721,0.7542896687916489,0.45845073914458856,0.6077913540550196
404.4546462682804,1468.1239672370996,0.2934148376603631,-1.400834103442604,0.40713632610538797,0.18097330666031242,0.4445029712565298;103.86417408808242,1474.4641132767526,0.07348009467930018,1.7454607861074118,0.5268627883156789,0.4617355339755474,0.8763866877971472
414.3794101002122,1404.8953806586453,0.43794991157493246,2.3025686227981783,0.37570072402627525,0.18133964739611175,0.48267047625766474;135.17358062876235,1512.513186587145,0.15995798992555357,-0.7671364210692572,0.5291603536004232,0.3329650281897733,0.6292327569975132
414.335860517769,1213.9721508028922,0.43527634048933134,-2.4499557092377127,0.37694399416284613,0.2133137507851198,0.5659030362292089;125.01039224000584,1193.4971947315166,0.8659364518460527,0.7645181363561779,0.5146596799040775,0.34692046170308033,0.6740774054181581
297.23376966791756,1377.3728195622998,0.8119964167361579,-0.7927276632699437,0.7427417232742405,0.2801787402418938,0.37722229876460595;286.2020589705813,1462.136882833136,1.0196925884057846,2.2857751268745274,0.5749261839075219,0.13845433662418202,0.24082106625092015
486.5067675541621,1450.2128599016078,0.6931880397803415,-2.0331931547093793,0.48350519247000107,0.3002972367986496,0.6210837887067395;173.18604044206344,1433.5462077645072,1.1166056950102112,1.1109178655376877,0.324293444933352,0.23576077718367744,0.7269982815475361
447.33344067596863,1397.5053839499153,0.5058523394346902,0.8872285529133429,0.358273569023569,0.19447685185185185,0.5428166313855494;216.44739872163012,1420.4960214055511,0.059193401803440994,-2.251365936429445,0.25494862860716516,0.23844545698204234,0.9352686393518453
485.1368452828537,1500.7644279499698,0.5243307126568187,-2.3046262513868427,0.263840094445236,0.16199108469539378,0.6139744796408018;134.76781679614825,1466.6404114015131,0.4963907711806703,0.8491138355285729,0.23369872451683568,0.16470073843762145,0.7047566852499291
422.9368995571329,1189.2416766280098,0.2382759280235812,1.838283456642392,0.30134452985191584,0.2300297771994854,0.7633447911349998;111.99812766292116,1191.3632272736977,1.0711688896953346,-1.3154024127779425,0.24434893346068132,0.1637708995875185,0.6702337402011669
462.5355382713853,1248.8999275906776,0.9978218891519774,-1.3213968939733074,0.361633911042621,0.19329252074053743,0.5344977747890369;133.83276399671254,1239.590085562562,0.1513440560616866,1.7802438612663476,0.25544105683900775,0.2280083091354163,0.8926063490221113
383.5348706649757,1388.5019212748682,1.161188643416106,0.9543230300118574,0.23583659558789666,0.05168378390825773,0.21915082254058024;174.32722443439755,1454.9101578176571,0.8871636089374753,-2.07995775758578,0.3919055537218219,0.3127505381835242,0.7980252772981048
432.2141883175515,1460.1172877139013,0.5045441133249469,3.1182643294237486,0.45295362511990983,0.28510555722351183,0.6294365281832908;80.69284758985475,1505.2309199414688,0.8006129123624789,-0.026309430632722904,0.4804881932100844,0.24774239351442215,0.5156055799400288
417.39022354506557,1467.4498845919745,0.6550498180846239,0.8665782316040118,0.4068260166229709,0.2113822725497852,0.5195888756192437;113.9819138065311,1363.6865065421011,0.9005157783527494,-2.270608454383426,0.44936924496670794,0.3240260018637226,0.7210684876481221
481.9105057611836,1124.076923833952,0.3042551629805092,2.828036543238514,0.4783142990156399,0.2784766114860189,0.5822042369611728;253.5511690684959,1128.9872372015548,1.2187811579535348,-0.2955095849252431,0.3979895705452375,0.3126775316206201,0.7856425262407213
329.5028329013265,1087.2423659814772,0.7267906586941754,2.7180496126914666,0.40833386759297574,0.12257004143912062,0.3001711373137864;118.54734663837797,1004.1758998327932,1.0684235063609897,-0.5305986694088534,0.22605622969237296,0.15556632931337494,0.6881753691330529
383.9381030726178,1060.3952648937093,0.11835668909326034,1.9495016042145572,0.3757614185291337,0.23892158946805162,0.6358332114118508;258.75870273094074,1205.7884332506262,1.3344987529313475,-1.1598534382762693,0.4355281323512399,0.4053187304770352,0.9306373121958476
416.8271254501067,1448.9792352856543,1.0523829995417329,2.074067069499073,0.5429038522388153,0.33373702529485855,0.6147258375835812;155.3910532688455,1531.5659167218366,0.9714426560848045,-1.0393954937206547,0.31680168202337516,0.2627454791204714,0.8293689523437718
373.87789096842874,1427.047099245151,0.5153841868725205,-1.1551292787281464,0.38933153080595984,0.321256399930967,0.8251486830926084;182.66894421329454,1428.7459656649953,0.10257376232069468,1.9828505641246739,0.514861336660795,0.4942878348780818,0.9600406938377903
409.63297915817293,1462.8449274482243,0.10286197141850843,1.1878723515528171,0.4181409934771701,0.26719116909182133,0.6389977860575624;179.4335019080879,1474.3016406655051,0.20637334784050151,-1.9377111349576421,0.4318201987472525,0.3221191451597924,0.745956641431521
408.0498703590043,1472.9379905820883,0.5807444219281257,-0.817284719511506,0.39139406385995795,0.22052662461493325,0.5634388586277547;254.47548873516283,1278.207182554143,0.8714413203140291,2.3200763767843426,0.5431989892507835,0.3137658546607733,0.5776259913398224
477.3284997588138,1428.8241264091953,0.2461366507654665,-2.6029897747394406,0.7040623100303952,0.4955448328267477,0.7038366146958704;97.4978257398574,1406.895256042894,0.9669356358701031,0.573397834408396,0.10917099068375495,0.09845435488109718,0.9018362319922371
395.37840088451935,1466.922787240351,0.20347218693610516,-0.5377182813223591,0.4287059133325653,0.2154693526000779,0.5026041066826369;127.39589352486942,1469.8481947837333,0.5556667586755255,2.6022658406968313,0.2206801544833127,0.19683370338592668,0.8919411165303074
428.75748307172455,1072.2315665983724,1.0204258854383934,2.752462726430626,0.3267232689330397,0.187582117031272,0.5741314894523659;98.56931629061899,1069.7737294259941,0.6275773496678567,-0.3789654735324914,0.1415954377362069,0.11813797867873158,0.8343346407729838
413.1560991199332,848.4262829875086,0.47366197267117405,2.504798600881078,0.5300327714676335,0.28838281950729594,0.5440848849945236;100.24373851268108,845.2336356824661,1.7677963523653355,-0.644247884633739,0.47353707222015934,0.2568264542549645,0.5423576512200915
297.01425715611725,1402.100866132676,0.2871026640532655,0.7777455448993934,0.4566416299245077,0.08704761626462897,0.19062566914676557;141.6394021167826,1417.7245828171283,0.31566602822005546,-2.4115164289601823,0.17544354769320786,0.16080647381734955,0.9165710334274952
410.3482106638218,1446.6154608105085,0.37804937251094034,-0.2716688483628271,0.3849884966364886,0.20045241416226176,0.5206711782651825;119.53715791334598,1439.7483884724443,0.4378612160346858,2.8667458382118025,0.2171897522459994,0.1728598873946407,0.7958933863456477
465.85258445134764,1506.5758573214957,0.05214270235886084,-0.9362982716272843,0.6343186984886295,0.2419540442673815,0.38143924314997735;132.19375878988993,1461.9350818900955,0.2112970716881434,2.2293528451946045,0.3276308877986264,0.24603920149779102,0.7509646088344865
444.30123870410233,1420.1312360697514,0.16919372547218833,-1.4824282505908788,0.31775289370196796,0.1231688928109391,0.38762477148819835;86.10980631728106,1432.5417930224585,0.6894105874061316,1.6647776000583707,0.2118213266133679,0.10489473237911563,0.49520383077657393
413.1329016515151,1329.340320372853,0.38852014087122505,-2.4587518158106962,0.5352535660383781,0.31485537260420093,0.5882359176690203;97.5322987271386,1312.6863671117333,0.5916618809015245,0.6593934640986675,0.14685076920896117,0.11229357315129632,0.764678140647042
736.5302241802422,1310.9998741681861,1.4499712944433312,1.4168224997802947,0.43967519158345364,0.3354729763839948,0.763001831365142;89.836156674248,1369.3973784950078,0.49725482598206017,-1.7433124261722617,0.20535420874469756,0.2030637514536047,0.9888463094810955
407.1432863771552,1002.3284428439662,0.8000503326388414,-1.5448088054235187,0.4702528976339019,0.2702638046623911,0.5747201261751609;93.00639144569318,1014.3601784623892,1.007171003343858,1.5868174557321142,0.5295364773286557,0.18950890321929303,0.3578769571745192
469.9328901013425,1077.1173133883792,1.0888634781365625,-2.2126211085779275,0.5239773589780857,0.3328403824104129,0.6352190160650305;79.61919002979283,1054.1767523304618,0.6308883679470831,0.9447700271414495,0.35988239684438506,0.22827637439097123,0.6343082528976238
418.01195157076523,1493.495538106492,0.7910857584436594,-0.5709737150115304,0.5392584221961391,0.2858208675673651,0.5300257831919523;80.80264301989146,1482.1056126757635,0.45738286912083415,2.5662433502826967,0.33505426247933195,0.22497371884222736,0.6714545792596953
399.0266496062635,1463.983657046758,0.6087355309293976,2.3465874360708723,0.3493892778907839,0.26164234861524016,0.7488562619744369;89.84725704772647,1472.0363317866852,0.49596754978797325,-0.7979406813632886,0.3050438990501515,0.23390156551319363,0.7667800150782182
169.99348381629056,813.8505004360444,1.5661445304326473,2.571785018361419,0.48769043047605376,0.3736244017605607,0.7661097663857198;109.45237939396293,684.9483142580906,0.899972575084525,-0.6827354472887249,0.18184565749462284,0.1442001038344582,0.7929807388373966
496.67448943447897,1460.8787495233817,0.06997265030753297,2.8947565535373245,0.6485281332672731,0.3519645144101783,0.5427127927927928;125.64538763918112,1519.0311995640511,0.44724496537288094,-0.31018209372737665,0.44717617392982967,0.30186465421553016,0.6750463728036153
421.72210879889843,1355.265049822067,0.6027307255094481,3.068435513433067,0.36188184615384617,0.2061366153846154,0.5696240846991283;166.7268403107309,1429.0359572537004,0.1585476512686604,-0.2401674290995018,0.27513588747304657,0.22946477997037099,0.8340052694610778
389.6776629459281,1300.8831735786268,0.29037983046928706,2.021249395205094,0.43758030386792995,0.2048477800865471,0.4681375698947685;115.8429455383431,1324.881831435921,1.2799513008980785,-1.1237623329363688,0.21081545230009263,0.17872877431305959,0.8477973144902199
299.17250201179905,1421.2263414797799,0.25540001192395445,1.3713764407814295,0.5005366228903492,0.18261397443858493,0.36483638976121346;160.5894959422923,1439.3719711488757,0.5555033501722801,-1.7485983940071261,0.19243343368341156,0.16511101104506315,0.8580162390944037
411.40489005115097,1447.567927539499,0.4379568556682206,2.0418715721245455,0.38920062948531997,0.2642700719547226,0.679007308657733;93.9352168784446,1361.2667360400017,0.16618768726354943,-0.9806749865208875,0.15513373756947535,0.1093349060453752,0.7047783915888088
439.3912782293248,1462.184070115661,0.4760891739970256,-1.8350455510319343,0.39851391746943005,0.2372808539152833,0.5954142214706595;114.04534492911168,1461.5937798512964,0.738808895054645,1.314955073485578,0.25781892094914055,0.20771684857054487,0.8056695288532402
415.3758162628152,1446.871167727106,0.6086343014885088,-2.351268229069449,0.5461518161492503,0.32993732360810757,0.6041128379548288;105.55029085700947,1446.0687643746405,1.0138834874342617,0.7856377663365565,0.26262596832796326,0.22736237745938165,0.8657269458420616
496.916033638481,1386.5591863905413,0.3725040297603918,-2.083819561778047,0.35265945283789296,0.2069318089015925,0.5867751657764662;95.93972190912322,1426.4523606990876,0.09000659646063419,1.0618190540666037,0.1430732418688585,0.12351832655969423,0.8633223441802739
444.0836982526048,1467.0989528075465,0.04216595767782568,2.904683505740429,0.3668984875197179,0.14123828523707896,0.3849519418623619;135.53206579994432,1499.1025056466287,0.2410794091830611,-0.2575958123517429,0.43481027006076917,0.3828530059160347,0.8805058948182781
414.0617313985523,1491.5107054258779,0.0014481120257321663,0.7408286532489456,0.3080813207298565,0.24410663829745702,0.7923448189561089;143.65115652510315,1482.6286206936654,0.14910270914845764,-2.3805822251503708,0.5001292541626644,0.44729287360575576,0.8943545491147697
431.8436606398082,1469.6570068098235,0.8231752968889964,-0.03828624315680692,0.40569729539247645,0.20809400052858779,0.5129292280030489;225.1261057518653,1604.6158513828161,0.7379101076988177,3.009088275089908,0.24275039294490316,0.2080444525839775,0.8570303432266622
378.88138333388713,1016.7552931526837,0.7776150636999677,0.8382411116042552,0.44887528047111047,0.2634893441228646,0.5869990074889471;107.94601402553138,1035.1268254450756,1.0026071052344996,-2.3219871714361937,0.22853796734866116,0.1819751032776709,0.7962576432652296
416.8457972140299,1260.8163783660173,0.13350766490736765,-2.6943017744335127,0.4466692820333993,0.20719468015033518,0.46386597082994036;86.10232356911368,1239.9088780535449,1.2616809704423135,0.45009706926335863,0.1101331081251418,0.09429920756968428,0.8562294225142016
411.53537439082913,1527.8322176289516,0.6274793871883195,0.2863053823628823,0.4149154126122593,0.1725277007111916,0.41581415263650295;330.8928174439559,1543.2571059172221,1.0974169343500941,-2.8654982318570172,0.5557033489994384,0.20544569576226931,0.3697039007092199
426.35801348162755,1439.5742870293286,0.3837537432881521,-0.6767718029151883,0.3696740901966706,0.19475388837107585,0.5268259083763882;159.85454294138788,1432.4684386139193,0.15874709895806707,2.469549519095566,0.33169873211681544,0.261717281466762,0.7890210486984681
458.28634251415355,1406.6188377058654,0.5442632045691422,-2.5532215299206333,0.3348834503856263,0.26586324270757034,0.7938978244563071;178.50890674697425,1396.4290768227365,0.10955965448652831,0.5913754696491077,0.390056866794806,0.30120498708658155,0.7722078823061306
456.27552001833226,1399.9338925663599,0.20214613934263367,-2.158045691079998,0.4386550127993828,0.2783997264789424,0.6346666933138809;111.48215866227171,1380.1354962466546,0.9255822452004863,0.9847269461903246,0.6362483796644332,0.3698489583121691,0.5812965032731917
321.69398523908126,1490.2081314906989,1.0552290626109093,-2.8704898371635874,0.5712447767758961,0.28458667802947,0.49818692371364226;84.02635717439846,1464.5825563620508,0.7637858562263808,0.27102725775531983,0.23177899447608133,0.16050946870389113,0.6925108509798764
412.504245033915,1305.3692426378827,0.4210857808656521,0.2914487231300879,0.40751654455211533,0.23654277948475536,0.5804495121657693;278.1660072330914,1291.669767116967,0.6921746406838308,-2.862388650127005,0.595705692595018,0.3524448810303427,0.5916426272426899
397.97579089562765,1407.0868550395173,0.25864513652711235,-2.688843631067765,0.437800799879342,0.24424248097816195,0.5578849582857666;121.49308223516132,1392.7281455363068,0.4805664283135042,0.47071649901654533,0.6110183677892708,0.41128998787163296,0.673122134379894
405.35864345416473,1648.3903006997461,0.2117535766032228,1.6813893011496175,0.6973508016102833,0.24958542269934317,0.35790512052616064;178.3625956724097,1020.11159973995,0.8019970379124158,-1.687438101097168,0.6023997309245763,0.30707805182552284,0.5097579498487038
520.4142751452923,1431.1420856536222,0.42934212861435794,-0.8520467833596763,0.3112673417774216,0.11937647658795,0.38351751232968323;407.5853623512506,1451.8292056853657,0.3112053881963235,2.2883208250968163,0.4918723872387239,0.3453063020587773,0.7020241652459084
417.9752161839278,1113.4954428088156,1.1888353992925487,-1.7437131323748345,0.3811874325382548,0.12421215263815107,0.32585584422614855;110.65088870406714,1104.9928769566798,0.2727399180962123,1.386251691062855,0.1768256092488438,0.13163687897555112,0.7444446510590029
311.5629696834973,793.3459293309571,0.6913697043909978,-1.2628234221051322,0.4177269858144248,0.26579224942692936,0.6362822093208208;242.82541614707415,784.7959717487087,1.4907810393061083,1.8958780142128588,0.35178608552277857,0.20910426897021397,0.5944074469559263
506.1670499262078,1412.1140782528867,0.2313090850445249,1.717041850644185,0.4161362925593819,0.27789655013304215,0.6678017637536068;140.85347324546223,1445.323856874192,0.26592427145687714,-1.6376001084053724,0.39508815000882014,0.11520090154577779,0.2915827810659621
201.21736340584619,1285.9291830283657,0.6696067571624872,2.509383541880792,0.5687036506531199,0.23001979386895607,0.40446336788025355;87.3673152557656,1362.2288058270533,0.25596702976436825,-0.5841840719550535,0.16188947326778852,0.1117737079465814,0.6904322170576933
427.93075294958663,1180.4708207168865,0.1654177783332543,0.1981581141898328,0.33008948846716896,0.20647667497896308,0.625517267871132;219.26920845161675,1069.741771749145,1.3670507402991134,-2.8523340208421657,0.4614580791299831,0.3936237978136947,0.8530001220388627
427.73403046285677,1463.9663505982644,0.7227673496900325,2.869861354614254,0.2897379343802781,0.211408434254501,0.7296539706016871;138.09365749012755,1486.9135723575193,0.8561196172624083,-0.28168972172566836,0.30520545691087014,0.2568921010546668,0.8417021886004077
426.93711349448216,1377.9780927503891,0.20954771661796104,0.6028913342523537,0.38217217820645305,0.19274122555211085,0.5043308658852456;79.322378777998,1327.5768349078708,0.34966611040461476,-2.53576577154571,0.2998022123252951,0.167794780577884,0.5596849311966425
404.6782200502027,1323.288254198986,0.41802707688840524,2.046952700386769,0.42885532102231044,0.241954678646324,0.5641871903782132;103.0079735117636,1349.3820235367004,0.3956688374248771,-1.1269570602554606,0.16436972419108523,0.116848651621305,0.7108891384733639
423.9626397160486,1439.1563383194336,0.6254426974825807,-0.8494948311101153,0.7193479654951282,0.3198106507243678,0.44458407622553253;98.17041178481492,1453.5733256526826,0.30836042766163857,2.29670754983597,0.20001817851299766,0.1516925494066014,0.7583938146739201
303.70023376349303,1469.3786901871144,0.25436930319626183,-2.6001530637370545,0.27434209961080136,0.10580876856855653,0.3856818502106071;90.69782625289106,1462.1181408367793,0.10381644016918987,0.5789098480255608,0.6500567100357209,0.44930644278152954,0.6911803783347455
414.40971633638145,1295.5493921039829,0.22843855518608402,3.0361206382489856,0.3827739471825003,0.2414388431304161,0.6307609096898699;147.77958390454302,1273.9512107537714,0.9158182150085004,-0.1758256742501034,0.5454301140944516,0.3476419665616118,0.637372153788727
666.8451447157722,1582.581834977263,0.47626810423859917,0.8399444546237539,0.3680331835464915,0.27821050812305564,0.7559386505372304;111.73757545136678,1480.97107365404,0.044179923038197254,-2.3242373224462027,0.2220025881391403,0.1433733112082523,0.6458181970310768
454.5648359420257,1393.594649754727,0.9965354370554723,0.10278244472584318,0.41417267321183027,0.3091052802129951,0.746319832778784;137.56535836481584,1456.9939728708418,0.615960763444252,-3.0901961714426815,0.2997294114699472,0.22833462781549874,0.7618025428191689
433.8209986561296,1211.6510337242319,1.2482762641002927,-1.0674089389666994,0.4212014823483518,0.2554074507509264,0.60637832831674;154.3513157378314,1090.3884765756652,0.2835899871150785,1.9086691598306564,0.3963739940320101,0.3111636758214206,0.7850254570341259
408.00657621538414,1470.1904746940104,0.23095891213497413,-1.1902577413992796,0.387168400140236,0.2121201355615286,0.547875641412617;95.75365896925284,1470.1221656804578,0.20167745916336705,1.951108813662939,0.264636685103494,0.20414426415179332,0.7714133211423679
441.90832170372107,1464.9664872306807,0.3378328723715507,-2.7279071447409526,0.46917637753756913,0.23923385183232268,0.5099017411914906;79.58307345158313,1499.4733059697994,0.46189354763041063,0.3910974040751039,0.2540154684075006,0.20048147332752628,0.7892490744142667
436.236358901915,1381.6421844298181,0.47310330616086366,-1.3960470655178967,0.4007708135557807,0.24569102958343367,0.6130462131300825;182.8670267571483,1352.7178885950316,0.40116116258587503,1.7636895382951119,0.4744182388391321,0.3204105508420421,0.6753757014613606
443.2791955144748,1356.7485837099812,0.25569139289984105,-3.1202641670483584,0.4019582437955589,0.21068290987232965,0.5241412836391177;147.7632856125,1485.1950492191252,0.7876345950445608,-0.18773284146378622,0.414957773971774,0.3068370943760469,0.7394417302733033
420.2971585188274,1433.201877376666,0.359688618995133,1.4232508813762856,0.4810454071390923,0.3277124850007289,0.6812506265255168;172.61547988520735,1480.9656471721414,0.17966337334068075,-1.6892378502707572,0.3477242092554809,0.2914271372657624,0.838098497340012
414.5238154257504,1113.691833124406,0.002970774681902305,-0.9679057615292322,0.4076360131372269,0.25904862201913464,0.6354900295129918;165.27129046510763,1102.053248372328,1.550060238077249,2.1686166058073746,0.5477192919053384,0.32044807044807044,0.5850589438493853
416.6942553839689,1248.088314475382,1.1508984066627244,0.835799559196451,0.3589868536656796,0.21627550356317723,0.6024607902900873;210.23292607486604,1201.4210332223254,0.22518107815012445,-2.3095384095608305,0.482151341854018,0.36681900894341457,0.7607964078931821
407.7081315831213,1323.406231601242,0.5305539987294997,-1.0983212958110555,0.25767764511963476,0.13855371773344088,0.5377017384224894;246.54659832980732,1341.6349977605682,0.3906926606082915,2.0253864395397843,0.4199032368416766,0.38036392069982244,0.9058370770388646
431.6413922876264,1177.3509970115113,0.9210120757636643,-0.5209356019452057,0.40659060301633637,0.22857823988490075,0.5621827907215965;195.92726593815348,1164.7385398710733,0.47191570794013027,2.6130301037715298,0.7491405885859167,0.29668344044475714,0.39603172617409366
421.29805766464256,1160.6842393622824,0.4740352294302169,2.7393838253324594,0.385836003138383,0.2866099741737226,0.7428284863062085;158.7193017594254,1158.9173430616179,1.6984634962618794,-0.3924735699847417,0.2820590035262232,0.2198854382198563,0.7795724847315977
435.9161876725841,1428.060295269426,1.045294774512859,-2.780031305468984,0.7040883789532978,0.3244924732617348,0.4608689519121553;92.5170663553463,1429.0349749775196,0.4500859909806597,0.3770920768497557,0.228798406275512,0.16302332907393602,0.7125195132593203
439.02552632951813,1212.5015775762931,0.023754602752693043,2.6771077879625502,0.4021807832198534,0.22156749944174678,0.5509151821424203;227.35505069164398,1220.5934759882177,1.0294254833885628,-0.47590367097303665,0.45291128009792353,0.38614338564500544,0.8525806324839552
472.27318281160103,1289.8459486837953,0.32437955363902105,-1.3787376128119253,0.44144749099490743,0.28761955036641407,0.6515373996535685;128.82252669467368,1190.0557061818579,1.3160768490610528,1.7767317067529518,0.2833386769630124,0.1586469929652687,0.5599200033886613
406.1624032354551,1344.7074350571577,0.571018135326392,-2.319366545779237,0.3953078274951463,0.20495992859837506,0.5184818370460716;106.57769663020431,1348.0578991497362,0.27621898928127925,0.8068775232396141,0.2733424779101738,0.18531079742195872,0.6779436509054251
596.1621697784918,1489.9792795435112,0.3826811402650189,-1.042212396301234,0.6020369453196625,0.4741251040601916,0.7875348975608902;155.67636618523778,1468.9870319495676,0.013622800883138098,2.109633916029278,0.22738246883647278,0.22090053722085132,0.9714932657350858
386.8379956402968,1342.1524524542658,1.4882474925379965,-0.507286154033126,0.32589283726067425,0.1447601063521825,0.44419542193372047;83.61383112858532,1342.0723935555786,0.6983175536772616,2.6270681253676638,0.08950899298941974,0.0719108382061084,0.8033923274570689
297.2852214692158,1037.8650784644408,1.0386138729101377,0.10406829989426154,0.3696214079367493,0.1209147027520146,0.327131221719457;103.53080950982641,1039.490610434861,0.670669899735582,-3.0915634462157797,0.15177754371052982,0.13839234528757915,0.9118104161147915
398.1702095084468,1374.7994586687907,0.2952799994732547,-0.6303404094728305,0.34981707844897103,0.19125165722824874,0.5467190397799495;111.74781126268192,1436.6463202503949,0.16939647169032127,2.520544607757881,0.1564418007599977,0.15235160313399285,0.9738548290409942
403.2172934969439,1403.4420437713131,1.1686837776086072,-0.47914441397195395,0.41013288145293264,0.2294391436926021,0.5594263568426733;110.36830821390896,1407.222071302536,0.5388403182780773,2.6715070304426645,0.31098092791955845,0.21579736597628282,0.6939247606596094
404.92776238608343,1380.2785701621974,1.170105293146952,1.9944364613979344,0.28540428284798136,0.18405557951583565,0.6448942450309044;150.93645580177142,812.7774075729467,0.5549310434628859,-0.807855317261986,0.33805746518596863,0.24325660793973303,0.7195717680895325
532.62294817441,947.5189779513653,0.18149279195420256,1.0767657509806023,0.4788606496364363,0.2782437128025769,0.5810536176105239;92.41045714637478,967.1677100741113,1.7129876875114858,-2.047967092228738,0.3598751393534002,0.22293125232255664,0.6194683320529024
500.9139522253297,936.6046051915397,0.9049544357230699,1.451708238057863,0.25516822867617805,0.1155182833171341,0.4527142109989441;209.27232935101557,931.1220737196601,1.047496758399559,-1.6755087824302033,0.7012097568988175,0.30512894218134035,0.43514645821645287
190.53650789021978,756.4431441694743,1.1636929080367213,-2.808412064192807,0.5343427617596892,0.4648518238121733,0.8699506329632513;136.30774178673923,778.2842669802596,1.2193158703253637,0.27571070218178045,0.8264693184585209,0.4221783692779751,0.5108215875035699
402.0904650585477,1333.2811593617455,0.773400342336881,-2.4660264958671285,0.39889875212455855,0.2115985486953229,0.530456782750852;163.4655603942307,1342.4543410220701,0.23511066354998994,0.6664712096429545,0.6199595945358656,0.3674782996816895,0.5927455642602049
230.25891889349302,1561.0146720095233,0.23570339923271652,1.7964211433764088,0.8099872652572014,0.27501090040201837,0.3395249681051368;227.6045665864368,1550.6139781612314,0.3256943704152377,-1.3282048356380196,0.6496480145909908,0.35767111328592005,0.5505613890178741
471.8694223129954,1432.5355317621268,0.5799785056451562,-2.1857684792568923,0.3338774986455274,0.21461404659385783,0.642792783174976;155.73999023693443,1480.0794077146672,0.7124354100244608,0.9433526140957571,0.4736651413133397,0.2803166591620679,0.5918034381521701
400.3021260385711,1413.768167058871,0.44392111422980357,2.5880007585511677,0.3567147799225009,0.20262033582932137,0.5680177756395242;128.39373459694298,1443.5953803486625,0.03121599747501996,-0.6550685969040961,0.28351766586770993,0.3138788633430404,1.1070874979956171
504.9596107056482,1447.5563222051155,0.27129881796023475,2.860639639729307,0.2294906850752297,0.11588806306201749,0.5049793765007413;85.86292962623699,1232.1041613435123,0.14743318754220877,-0.21544342890621274,0.1901386455880079,0.16605984398885562,0.8733618748325042
414.0601133700277,1464.239954140031,0.3520262921572965,2.3772270885577704,0.4729722770577633,0.32300499957085227,0.6829258610677603;102.2123360656642,1467.3225331194228,0.6194399856264441,-0.7592857043542353,0.13980229950775883,0.12381518175402235,0.8856448154999824
533.2290505205062,1498.2751807745465,0.19903984617944756,-1.4536710106626565,0.4561293809810449,0.4572614031423903,1.0024818005779645;459.5277829881454,1488.3108093745068,0.3483047698481537,1.7116564128253673,0.2514066184017087,0.1008360378352889,0.40108744342668257
412.62608171321443,1515.3223534419994,0.30104063274499315,-1.3383817080546458,0.40130934644297456,0.27960127537526025,0.6967225604225771;189.05438920585863,1299.886916897389,0.4240418198581769,1.7242099260641313,0.36053341420203344,0.29948087082821256,0.8306605130929454
602.251548393194,897.4258674999289,1.0492727845765188,0.26704288374674406,0.3079905887835108,0.1996028732918247,0.6480810796206738;92.46740389455977,923.5040168927259,1.0006354358761038,-2.922641006390587,0.18142918025682714,0.18392599108322846,1.013761903255402
403.56498238945494,1373.151816256673,0.9942597787166738,1.902007243853106,0.4676790055078618,0.2747520436526252,0.5874799604362538;181.61626490763427,1363.2228958336198,0.3677188760686984,-1.2556604650745482,0.2955576800394696,0.26037839508292415,0.8809731997089452
410.07331742872543,1441.0470928612986,0.4735598935798084,2.7274097175334653,0.37871419698404457,0.22362871776073961,0.5904946778907294;133.6916835708194,1236.141720776384,0.95806929568067,-0.42189526406566075,0.371597486649298,0.25289707286595065,0.6805672318893453
375.72989483803434,1321.423733699376,0.09471981780445902,-2.1977672384950404,0.3248076767542211,0.15402796477523037,0.47421282130527315;143.53245302021588,1431.7992988687345,0.3375592994089717,0.8830712560583803,0.252459108340987,0.23335273043405103,0.9243189202699325
388.14102398824014,1180.0495863599801,0.3168138980937779,-1.6519067443038524,0.30738905543070844,0.14469508632930933,0.47072296092834204;79.05839594372098,1089.5914826809221,1.8176073681295413,1.6260277532087495,0.16659900762925828,0.1356163818513369,0.8140287495177122
447.5808877554986,1296.8397913450992,0.9782943065333881,-2.9227878794250586,0.41648826964858776,0.24826805397755589,0.5960985508356146;220.4443936483775,1307.470270908291,1.0654440187144947,0.20628522724312934,0.5933070465575807,0.4510532262584541,0.7602357478737263
281.2352834531971,1435.1231957222349,0.2596649719197838,2.3570173244001356,0.5361739303638131,0.31228623979970677,0.5824345834714669;137.8793071602818,1454.3115327109251,0.592805348527029,-0.9224412183172479,0.26238374999159436,0.19131887862030936,0.7291567356074391
417.45096753271486,786.1630419359587,1.0306290696444347,-2.2160749304096163,0.39571717631460473,0.23445454230630328,0.5924800750117206;135.72193363266558,910.2547827564599,1.2638062936265488,1.513192572419225,0.6995156577044804,0.5496459279182718,0.7857521441649802
